시도,시군구,행정구역,연령별,항목,X2016
서울특별시,중구,서울특별시_중구,100세이상,내국인_남자(명),X
서울특별시,중구,서울특별시_중구,100세이상,내국인_여자(명),10
서울특별시,중구,서울특별시_중구,100세이상,내국인_성비,0
서울특별시,중구,서울특별시_중구,15세미만,총인구(명),11577
서울특별시,중구,서울특별시_중구,15세미만,총인구_남자(명),5889
서울특별시,중구,서울특별시_중구,15세미만,총인구_여자(명),5688
서울특별시,중구,서울특별시_중구,15세미만,총인구_성비,103.5
서울특별시,중구,서울특별시_중구,15세미만,내국인(명),10939
서울특별시,중구,서울특별시_중구,15세미만,내국인_남자(명),5525
서울특별시,중구,서울특별시_중구,15세미만,내국인_여자(명),5414
서울특별시,중구,서울특별시_중구,15세미만,내국인_성비,102.1
서울특별시,중구,서울특별시_중구,15~64세,총인구(명),97975
서울특별시,중구,서울특별시_중구,15~64세,총인구_남자(명),48639
서울특별시,중구,서울특별시_중구,15~64세,총인구_여자(명),49336
서울특별시,중구,서울특별시_중구,15~64세,총인구_성비,98.6
서울특별시,중구,서울특별시_중구,15~64세,내국인(명),88916
서울특별시,중구,서울특별시_중구,15~64세,내국인_남자(명),44388
서울특별시,중구,서울특별시_중구,15~64세,내국인_여자(명),44528
서울특별시,중구,서울특별시_중구,15~64세,내국인_성비,99.7
서울특별시,중구,서울특별시_중구,65세이상,총인구(명),18608
서울특별시,중구,서울특별시_중구,65세이상,총인구_남자(명),7986
서울특별시,중구,서울특별시_중구,65세이상,총인구_여자(명),10622
서울특별시,중구,서울특별시_중구,65세이상,총인구_성비,75.2
서울특별시,중구,서울특별시_중구,65세이상,내국인(명),18105
서울특별시,중구,서울특별시_중구,65세이상,내국인_남자(명),7764
서울특별시,중구,서울특별시_중구,65세이상,내국인_여자(명),10341
서울특별시,중구,서울특별시_중구,65세이상,내국인_성비,75.1
서울특별시,중구,서울특별시_중구,평균연령,총인구(명),42.4
서울특별시,중구,서울특별시_중구,평균연령,총인구_남자(명),41.6
서울특별시,중구,서울특별시_중구,평균연령,총인구_여자(명),43.1
서울특별시,중구,서울특별시_중구,평균연령,내국인(명),42.7
서울특별시,중구,서울특별시_중구,평균연령,내국인_남자(명),41.9
서울특별시,중구,서울특별시_중구,평균연령,내국인_여자(명),43.5
서울특별시,중구,서울특별시_중구,중위연령,총인구(명),42.2
서울특별시,중구,서울특별시_중구,중위연령,총인구_남자(명),41.5
서울특별시,중구,서울특별시_중구,중위연령,총인구_여자(명),43
서울특별시,중구,서울특별시_중구,중위연령,내국인(명),42.7
서울특별시,중구,서울특별시_중구,중위연령,내국인_남자(명),42
서울특별시,중구,서울특별시_중구,중위연령,내국인_여자(명),43.5
서울특별시,용산구,서울특별시_용산구,합계,총인구(명),224993
서울특별시,용산구,서울특별시_용산구,합계,총인구_남자(명),108520
서울특별시,용산구,서울특별시_용산구,합계,총인구_여자(명),116473
서울특별시,용산구,서울특별시_용산구,합계,총인구_성비,93.2
서울특별시,용산구,서울특별시_용산구,합계,내국인(명),209710
서울특별시,용산구,서울특별시_용산구,합계,내국인_남자(명),100642
서울특별시,용산구,서울특별시_용산구,합계,내국인_여자(명),109068
서울특별시,용산구,서울특별시_용산구,합계,내국인_성비,92.3
서울특별시,용산구,서울특별시_용산구,0~4세,총인구(명),8603
서울특별시,용산구,서울특별시_용산구,0~4세,총인구_남자(명),4434
서울특별시,용산구,서울특별시_용산구,0~4세,총인구_여자(명),4169
서울특별시,용산구,서울특별시_용산구,0~4세,총인구_성비,106.4
서울특별시,용산구,서울특별시_용산구,0~4세,내국인(명),7957
서울특별시,용산구,서울특별시_용산구,0~4세,내국인_남자(명),4136
서울특별시,용산구,서울특별시_용산구,0~4세,내국인_여자(명),3821
서울특별시,용산구,서울특별시_용산구,0~4세,내국인_성비,108.2
서울특별시,용산구,서울특별시_용산구,5~9세,총인구(명),8145
서울특별시,용산구,서울특별시_용산구,5~9세,총인구_남자(명),4130
서울특별시,용산구,서울특별시_용산구,5~9세,총인구_여자(명),4015
서울특별시,용산구,서울특별시_용산구,5~9세,총인구_성비,102.9
서울특별시,용산구,서울특별시_용산구,5~9세,내국인(명),7381
서울특별시,용산구,서울특별시_용산구,5~9세,내국인_남자(명),3735
서울특별시,용산구,서울특별시_용산구,5~9세,내국인_여자(명),3646
서울특별시,용산구,서울특별시_용산구,5~9세,내국인_성비,102.4
서울특별시,용산구,서울특별시_용산구,10~14세,총인구(명),7784
서울특별시,용산구,서울특별시_용산구,10~14세,총인구_남자(명),3992
서울특별시,용산구,서울특별시_용산구,10~14세,총인구_여자(명),3792
서울특별시,용산구,서울특별시_용산구,10~14세,총인구_성비,105.3
서울특별시,용산구,서울특별시_용산구,10~14세,내국인(명),7163
서울특별시,용산구,서울특별시_용산구,10~14세,내국인_남자(명),3661
서울특별시,용산구,서울특별시_용산구,10~14세,내국인_여자(명),3502
서울특별시,용산구,서울특별시_용산구,10~14세,내국인_성비,104.5
서울특별시,용산구,서울특별시_용산구,15~19세,총인구(명),10183
서울특별시,용산구,서울특별시_용산구,15~19세,총인구_남자(명),5112
서울특별시,용산구,서울특별시_용산구,15~19세,총인구_여자(명),5071
서울특별시,용산구,서울특별시_용산구,15~19세,총인구_성비,100.8
서울특별시,용산구,서울특별시_용산구,15~19세,내국인(명),9686
서울특별시,용산구,서울특별시_용산구,15~19세,내국인_남자(명),4858
서울특별시,용산구,서울특별시_용산구,15~19세,내국인_여자(명),4828
서울특별시,용산구,서울특별시_용산구,15~19세,내국인_성비,100.6
서울특별시,용산구,서울특별시_용산구,20~24세,총인구(명),14918
서울특별시,용산구,서울특별시_용산구,20~24세,총인구_남자(명),6480
서울특별시,용산구,서울특별시_용산구,20~24세,총인구_여자(명),8438
서울특별시,용산구,서울특별시_용산구,20~24세,총인구_성비,76.8
서울특별시,용산구,서울특별시_용산구,20~24세,내국인(명),13786
서울특별시,용산구,서울특별시_용산구,20~24세,내국인_남자(명),6024
서울특별시,용산구,서울특별시_용산구,20~24세,내국인_여자(명),7762
서울특별시,용산구,서울특별시_용산구,20~24세,내국인_성비,77.6
서울특별시,용산구,서울특별시_용산구,25~29세,총인구(명),17334
서울특별시,용산구,서울특별시_용산구,25~29세,총인구_남자(명),8474
서울특별시,용산구,서울특별시_용산구,25~29세,총인구_여자(명),8860
서울특별시,용산구,서울특별시_용산구,25~29세,총인구_성비,95.6
서울특별시,용산구,서울특별시_용산구,25~29세,내국인(명),15720
서울특별시,용산구,서울특별시_용산구,25~29세,내국인_남자(명),7634
서울특별시,용산구,서울특별시_용산구,25~29세,내국인_여자(명),8086
서울특별시,용산구,서울특별시_용산구,25~29세,내국인_성비,94.4
서울특별시,용산구,서울특별시_용산구,30~34세,총인구(명),19774
서울특별시,용산구,서울특별시_용산구,30~34세,총인구_남자(명),9945
서울특별시,용산구,서울특별시_용산구,30~34세,총인구_여자(명),9829
서울특별시,용산구,서울특별시_용산구,30~34세,총인구_성비,101.2
서울특별시,용산구,서울특별시_용산구,30~34세,내국인(명),17800
서울특별시,용산구,서울특별시_용산구,30~34세,내국인_남자(명),8800
서울특별시,용산구,서울특별시_용산구,30~34세,내국인_여자(명),9000
서울특별시,용산구,서울특별시_용산구,30~34세,내국인_성비,97.8
서울특별시,용산구,서울특별시_용산구,35~39세,총인구(명),19438
서울특별시,용산구,서울특별시_용산구,35~39세,총인구_남자(명),9741
서울특별시,용산구,서울특별시_용산구,35~39세,총인구_여자(명),9697
서울특별시,용산구,서울특별시_용산구,35~39세,총인구_성비,100.5
서울특별시,용산구,서울특별시_용산구,35~39세,내국인(명),17560
서울특별시,용산구,서울특별시_용산구,35~39세,내국인_남자(명),8705
서울특별시,용산구,서울특별시_용산구,35~39세,내국인_여자(명),8855
서울특별시,용산구,서울특별시_용산구,35~39세,내국인_성비,98.3
서울특별시,용산구,서울특별시_용산구,40~44세,총인구(명),18800
서울특별시,용산구,서울특별시_용산구,40~44세,총인구_남자(명),9453
서울특별시,용산구,서울특별시_용산구,40~44세,총인구_여자(명),9347
서울특별시,용산구,서울특별시_용산구,40~44세,총인구_성비,101.1
서울특별시,용산구,서울특별시_용산구,40~44세,내국인(명),17275
서울특별시,용산구,서울특별시_용산구,40~44세,내국인_남자(명),8604
서울특별시,용산구,서울특별시_용산구,40~44세,내국인_여자(명),8671
서울특별시,용산구,서울특별시_용산구,40~44세,내국인_성비,99.2
서울특별시,용산구,서울특별시_용산구,45~49세,총인구(명),19461
서울특별시,용산구,서울특별시_용산구,45~49세,총인구_남자(명),9704
서울특별시,용산구,서울특별시_용산구,45~49세,총인구_여자(명),9757
서울특별시,용산구,서울특별시_용산구,45~49세,총인구_성비,99.5
서울특별시,용산구,서울특별시_용산구,45~49세,내국인(명),18115
서울특별시,용산구,서울특별시_용산구,45~49세,내국인_남자(명),8941
서울특별시,용산구,서울특별시_용산구,45~49세,내국인_여자(명),9174
서울특별시,용산구,서울특별시_용산구,45~49세,내국인_성비,97.5
서울특별시,용산구,서울특별시_용산구,50~54세,총인구(명),17381
서울특별시,용산구,서울특별시_용산구,50~54세,총인구_남자(명),8594
서울특별시,용산구,서울특별시_용산구,50~54세,총인구_여자(명),8787
서울특별시,용산구,서울특별시_용산구,50~54세,총인구_성비,97.8
서울특별시,용산구,서울특별시_용산구,50~54세,내국인(명),16250
서울특별시,용산구,서울특별시_용산구,50~54세,내국인_남자(명),8064
서울특별시,용산구,서울특별시_용산구,50~54세,내국인_여자(명),8186
서울특별시,용산구,서울특별시_용산구,50~54세,내국인_성비,98.5
서울특별시,용산구,서울특별시_용산구,55~59세,총인구(명),17374
서울특별시,용산구,서울특별시_용산구,55~59세,총인구_남자(명),8324
서울특별시,용산구,서울특별시_용산구,55~59세,총인구_여자(명),9050
서울특별시,용산구,서울특별시_용산구,55~59세,총인구_성비,92
서울특별시,용산구,서울특별시_용산구,55~59세,내국인(명),16535
서울특별시,용산구,서울특별시_용산구,55~59세,내국인_남자(명),7953
